26.877541
34.985552
26.774109
27.777427
27.840085
17.431523
37.253731
23.248055
24.006096
21.257898
24.537079
28.927485
19.859734
31.795244
22.853839
24.462047
22.971303
27.538165
35.846186
36.309493
39.150526
31.144146
22.520424
12.644545
