0.878465,0.254640,0.346634,-0.955672,-1.362591,-0.894036,1.853360,0.151960,1.497432
0.546424,0.775283,0.209528,-0.841173,-1.496060,-0.865638,1.790334,0.366722,1.406695
0.200199,-0.158885,1.351381,-0.848073,-1.278104,-1.660717,2.203800,0.471899,1.775806
