5.729759
6.306962
1.284178
4.609212
5.651470
2.445947
13.563648
14.310854
4.294163
4.604690
2.773391
2.702341
9.026194
14.341675
9.547649
2.510838
3.614521
1.344754
3.269213
1.244667
2.646652
3.998250
5.428824
6.496176
