7.548050
2.196876
2.128662
4.534708
5.698344
6.052200
7.556006
1.892642
5.418305
4.042572
3.216749
4.684271
5.829586
6.550243
3.337396
3.481926
8.316586
10.417431
8.882066
4.552637
2.030814
3.824921
6.454503
7.189115
