6.414346
5.771679
1.550477
4.917644
7.344688
4.887464
6.723499
11.216433
5.061925
7.387971
1.286154
3.871320
22.020404
19.875742
22.000577
1.769826
4.208569
3.058398
5.454774
1.337686
1.645286
3.208912
5.314520
6.507291
